person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Захаров Константин Валерьевич,декларант,https://declarator.org/office/8356?active-tab=year-2017,Министерство строительства Пермского края,Пермский край,заместитель министра начальник управления градостроительной деятельности,2017,Квартира,102.0,Совместная собственность
Захаров Константин Валерьевич,Супруг(а),https://declarator.org/office/8356?active-tab=year-2017,Министерство строительства Пермского края,Пермский край,заместитель министра начальник управления градостроительной деятельности,2017,Квартира,102.0,Совместная собственность
Евдокимов Владимир Григорьевич,Супруг(а),https://declarator.org/person/31226,Государственная корпорация по космической деятельности «Роскосмос»,федеральный орган,Исполнительный директор,2015,Квартира,192.0,Индивидуальная
Евдокимов Владимир Григорьевич,Супруг(а),https://declarator.org/person/31226,Государственная корпорация по космической деятельности «Роскосмос»,федеральный орган,исполнительный директор,2015,Квартира,192.0,Индивидуальная
Евдокимов Владимир Григорьевич,Супруг(а),https://declarator.org/person/31226,Государственная корпорация по космической деятельности «Роскосмос»,федеральный орган,исполнительный директор,2015,Квартира,192.0,Индивидуальная
Захаров Константин Валерьевич,Супруг(а),https://declarator.org/office/186?active-tab=year-2012,Правительство Пермского края,Пермский край,заместитель председателя Правительства министр территориального развития Пермского края,2012,Квартира,102.0,В собственности
Захаров Константин Валерьевич,декларант,https://declarator.org/office/186?active-tab=year-2012,Правительство Пермского края,Пермский край,заместитель председателя Правительства министр территориального развития Пермского края,2012,Квартира,102.0,В собственности
